frontyear,backyear,month,day,location,temp_avg,temp_min,temp_max
19,68,4,3,seoul,9.7,4.8,15.6
19,68,4,4,seoul,12.1,4.4,20.2
19,68,4,5,seoul,8.9,5.9,12.6
19,68,4,6,seoul,12.3,5.3,19.6
19,68,4,7,seoul,14.5,8.7,22.6
19,68,4,8,seoul,11.6,10.4,13.4
19,68,4,9,seoul,11.1,9.2,13.1
19,68,4,10,seoul,10.9,7.4,15.7
19,68,4,11,seoul,8.5,4,14.6
19,68,4,12,seoul,8.3,4.6,14.4
19,68,4,13,seoul,8.9,3.1,15
19,68,4,14,seoul,10.7,4,17.2
19,68,4,15,seoul,13.2,6.7,20.1
19,68,4,16,seoul,14.6,9.4,20.3
19,68,4,17,seoul,14,8.8,20.1
19,68,4,18,seoul,15.3,10,21.5
19,68,4,19,seoul,14.7,8.3,20.9
19,68,4,20,seoul,14.3,7.8,21.7
19,68,4,21,seoul,14.8,6.8,22
19,68,4,22,seoul,14.9,8.4,21.3
19,68,4,23,seoul,15,8.2,22.2
19,68,4,24,seoul,16.6,9.8,23.9
19,68,4,25,seoul,12.1,10.2,14.4
19,68,4,26,seoul,13.3,8.8,20.4
19,68,4,27,seoul,13.2,6.9,20.6
19,68,4,28,seoul,14.3,6.4,21.9
19,68,4,29,seoul,15.2,8.6,22.2
19,68,4,30,seoul,15.9,8.4,23.9
19,68,5,1,seoul,18.5,9.9,26.5
19,68,5,2,seoul,15.4,10.9,19.3
19,68,5,3,seoul,13.3,10,18
19,68,5,4,seoul,17.2,11.4,23
19,68,5,5,seoul,17.4,12.4,24.2
19,68,5,6,seoul,17.6,13.2,22.5
19,68,5,7,seoul,17.9,12.2,23.2
19,68,5,8,seoul,17.9,11.2,24.8
19,68,5,9,seoul,17.5,10.4,25.2
19,68,5,10,seoul,16.9,11.2,24.2
19,68,5,11,seoul,17.9,14,23
19,68,5,12,seoul,14.3,11.4,17
19,68,5,13,seoul,14.8,10,21.8
19,68,5,14,seoul,17.6,9.6,26.4
19,68,5,15,seoul,20.6,13,28.2
19,68,5,16,seoul,20.8,13.6,28
19,68,5,17,seoul,19.7,16.8,23.3
19,68,5,18,seoul,16.2,14.6,17.7
19,68,5,19,seoul,19.7,14.9,24.8
19,68,5,20,seoul,19.6,12.8,26.5
19,68,5,21,seoul,18.3,15,24.4
19,68,5,22,seoul,18.3,14.8,24.2
19,68,5,23,seoul,17.9,13.5,24.8
19,68,5,24,seoul,19.4,14.4,26.2
19,68,5,25,seoul,17.9,13.2,22.3
19,68,5,26,seoul,14.7,12.1,17.5
19,68,5,27,seoul,13.9,11.4,16.9
19,68,5,28,seoul,14.9,11.4,20.6
19,68,5,29,seoul,15.1,13.4,19
19,68,5,30,seoul,14.6,13,16.9
19,68,5,31,seoul,18,12.6,25.8
19,68,6,1,seoul,17.3,14.2,23.2
19,68,6,2,seoul,16.1,12.7,21.4
19,68,6,3,seoul,18.2,11.7,24.9
19,68,6,4,seoul,20.4,13.2,26.2
19,68,6,5,seoul,21.1,15.5,28
19,68,6,6,seoul,21.4,15.6,28.4
19,68,6,7,seoul,20.7,16,27
19,68,6,8,seoul,19.6,16,25.7
19,68,6,9,seoul,18.6,14.6,21.1
19,68,6,10,seoul,13.1,10.6,15.6
19,68,6,11,seoul,17.1,12.5,23.4
19,68,6,12,seoul,20.6,15,27
19,68,6,13,seoul,22,18.1,28.6
19,68,6,14,seoul,24.2,19.2,30.8
19,68,6,15,seoul,21.5,17.3,25.9
19,68,6,16,seoul,19.4,15,25.7
19,68,6,17,seoul,20.3,17.2,25.2
19,68,6,18,seoul,19.1,15.9,24.2
19,68,6,19,seoul,20,16,25.2
19,68,6,20,seoul,19.4,16,24.3
19,68,6,21,seoul,21.4,15.9,28.2
19,68,6,22,seoul,21.6,17.2,27.3
19,68,6,23,seoul,22.3,16.6,28
19,68,6,24,seoul,24.3,17.4,31.7
19,68,6,25,seoul,25.5,18.9,31.9
19,68,6,26,seoul,25.6,20.6,31.4
19,68,6,27,seoul,25,20.2,30
19,68,6,28,seoul,23.7,20.4,29
19,68,6,29,seoul,24,20.8,31
19,68,6,30,seoul,25.7,20.8,31.4
19,68,7,1,seoul,26.5,22.6,31.3
19,68,7,2,seoul,25.5,21.4,31.8
19,68,7,3,seoul,22.2,19.1,24.6
19,68,7,4,seoul,19.5,18.3,22
19,68,7,5,seoul,20.9,18.8,23.6
19,68,7,6,seoul,23.1,19.2,28.5
19,68,7,7,seoul,21.7,20.8,24.8
19,68,7,8,seoul,22.7,19.9,26.9
19,68,7,9,seoul,23.9,20.4,28.8
19,68,7,10,seoul,24.1,20.2,29.5
19,68,7,11,seoul,23.2,21,29.6
19,68,7,12,seoul,25,20.6,30.1
19,68,7,13,seoul,26.4,22,31.8
19,68,7,14,seoul,24.9,22,26.6
19,68,7,15,seoul,22.8,19.7,26.6
19,68,7,16,seoul,23.2,22.6,24.4
19,68,7,17,seoul,23.9,21.6,26.4
19,68,7,18,seoul,24.1,23.1,25.3
19,68,7,19,seoul,23.9,23.2,25.1
19,68,7,20,seoul,23.9,22.8,26.2
19,68,7,21,seoul,26.2,23.7,29.8
19,68,7,22,seoul,25.9,23.8,29.6
19,68,7,23,seoul,26.1,23.6,30.4
19,68,7,24,seoul,25.6,22.5,29.7
19,68,7,25,seoul,27.1,23.8,31.2
19,68,7,26,seoul,26.3,23.2,30.6
19,68,7,27,seoul,28,22.7,34.2
19,68,7,28,seoul,27.8,24.4,33
19,68,7,29,seoul,27.1,23.5,32.4
19,68,7,30,seoul,26,23.5,30.2
19,68,7,31,seoul,26.9,24.1,29.8
19,68,8,1,seoul,27.8,23.1,32.1
19,68,8,2,seoul,28,22.6,33.7
19,68,8,3,seoul,27.7,21.6,34
19,68,8,4,seoul,27.6,21.2,33.6
19,68,8,5,seoul,27,23.6,32.2
19,68,8,6,seoul,25.8,23.9,29.1
19,68,8,7,seoul,26.2,24.3,28.8
19,68,8,8,seoul,24.6,21,29.3
19,68,8,9,seoul,25.2,21.7,30
19,68,8,10,seoul,26.1,21.6,30.9
19,68,8,11,seoul,25.3,21.8,31.3
19,68,8,12,seoul,24.6,19.8,30
19,68,8,13,seoul,26.3,21.4,30.9
19,68,8,14,seoul,26,22.6,31.2
19,68,8,15,seoul,23.3,22,25.8
19,68,8,16,seoul,24,21.4,27.4
19,68,8,17,seoul,24.7,21.8,29
19,68,8,18,seoul,25.2,21.6,30.4
19,68,8,19,seoul,25.7,22.9,28.1
19,68,8,20,seoul,24.4,22.5,25.9
19,68,8,21,seoul,24.8,21.5,30.5
19,68,8,22,seoul,21.9,20.3,24.6
19,68,8,23,seoul,21.9,20.1,27.4
19,68,8,24,seoul,24.1,20.5,29.2
19,68,8,25,seoul,24.8,21.5,29.5
19,68,8,26,seoul,24.7,21.1,29.7
19,68,8,27,seoul,24.3,20.1,29.1
19,68,8,28,seoul,25.8,20.8,32.2
19,68,8,29,seoul,23.1,19.4,27.6
19,68,8,30,seoul,21.2,17.7,25.8
19,68,8,31,seoul,20.6,15.5,26.3
19,68,9,1,seoul,21.6,16.4,27.9
19,68,9,2,seoul,22.9,16.8,28.6
19,68,9,3,seoul,23.4,18.7,28.8
19,68,9,4,seoul,22.5,17.2,28.2
19,68,9,5,seoul,17.4,16.7,20
19,68,9,6,seoul,20.1,17.4,25.8
19,68,9,7,seoul,22,19,27.8
19,68,9,8,seoul,24.2,18.5,30.2
19,68,9,9,seoul,23.7,20.5,29.3
19,68,9,10,seoul,22.9,18.6,28
19,68,9,11,seoul,22.3,16.7,29
19,68,9,12,seoul,20.9,19,23
19,68,9,13,seoul,21.9,17.9,28.4
19,68,9,14,seoul,23.4,18.3,29.4
19,68,9,15,seoul,23.1,19.2,29.6
19,68,9,16,seoul,24.4,18.4,30.5
19,68,9,17,seoul,24.9,19.4,30.8
19,68,9,18,seoul,24.6,19.3,31.4
19,68,9,19,seoul,23.5,19.9,26.2
19,68,9,20,seoul,17.9,13,21.6
19,68,9,21,seoul,16.3,9.4,22.6
19,68,9,22,seoul,16.9,14.1,22
19,68,9,23,seoul,18,13.9,23
19,68,9,24,seoul,18.6,11.4,25.8
19,68,9,25,seoul,20.1,14,25.9
19,68,9,26,seoul,20.4,15.6,26.8
19,68,9,27,seoul,20.4,15.6,26.6
19,68,9,28,seoul,18.6,13.2,24.6
19,68,9,29,seoul,14.4,11.8,19.1
19,68,9,30,seoul,14.9,8.7,22.2
19,68,10,1,seoul,16.5,9.6,23.1
19,68,10,2,seoul,16.8,9.9,23.6
19,68,10,3,seoul,16.6,14,19.7
19,68,10,4,seoul,18.7,10.8,27.4
19,68,10,5,seoul,19.7,13.4,26
19,68,10,6,seoul,19.8,16.2,24.5
19,68,10,7,seoul,13.7,11.4,16.6
19,68,10,8,seoul,14.8,10,20.1
19,68,10,9,seoul,14.2,11.8,16.7
19,68,10,10,seoul,14,11.5,19.2
19,68,10,11,seoul,14.4,11.1,19.2
19,68,10,12,seoul,14.3,7.8,21
19,68,10,13,seoul,13.9,9.7,18.8
19,68,10,14,seoul,14.6,11.1,20.2
19,68,10,15,seoul,13.2,8,17.9
19,68,10,16,seoul,9.8,7.5,12.4
19,68,10,17,seoul,8.8,6.4,12.4
19,68,10,18,seoul,9.9,3.5,17.3
19,68,10,19,seoul,10.5,7,16.2
19,68,10,20,seoul,11.8,5.6,19
19,68,10,21,seoul,13.7,7.8,21
19,68,10,22,seoul,14.3,8.2,21
19,68,10,23,seoul,15.4,10,21.6
19,68,10,24,seoul,8,5.4,14.2
19,68,10,25,seoul,9.4,5.6,12.4
19,68,10,26,seoul,10.7,6.1,16.1
19,68,10,27,seoul,9.9,5.4,15.1
19,68,10,28,seoul,8.8,5.7,13.6
19,68,10,29,seoul,9.1,3.3,15.6
19,68,10,30,seoul,7,3.8,15.9
19,68,10,31,seoul,9.9,3.9,16.3
19,68,11,1,seoul,10.7,5.5,16.8
19,68,11,2,seoul,12.2,6.8,19.6
19,68,11,3,seoul,13.5,7.7,20.6
19,68,11,4,seoul,12.2,8.3,18.2
19,68,11,5,seoul,12.5,11,13.9
19,68,11,6,seoul,12.4,9.2,17.2
19,68,11,7,seoul,11.9,7.5,18
19,68,11,8,seoul,11.9,6.6,17.3
19,68,11,9,seoul,-1.1,-6,6.6
19,68,11,10,seoul,-3.9,-6.7,-0.1
19,68,11,11,seoul,-0.6,-3.9,2.8
19,68,11,12,seoul,2.2,-3.3,8.2
19,68,11,13,seoul,5,0.2,11.3
19,68,11,14,seoul,4.2,1.4,8
19,68,11,15,seoul,3.6,-1.6,9.4
19,68,11,16,seoul,5.3,1.6,9.8
19,68,11,17,seoul,2.5,-1.7,7.2
19,68,11,18,seoul,6.4,0.4,12.3
19,68,11,19,seoul,9.9,6.6,15.3
19,68,11,20,seoul,9.8,7.8,13.2
19,68,11,21,seoul,8,3.8,14
19,68,11,22,seoul,8.3,2.6,15.6
19,68,11,23,seoul,9.9,5.7,13.8
19,68,11,24,seoul,12.9,10,18.1
19,68,11,25,seoul,12.5,9.6,15.7
19,68,11,26,seoul,13.7,12.1,17.2
19,68,11,27,seoul,7.1,-1,14.5
19,68,11,28,seoul,0.2,-3,4.2
19,68,11,29,seoul,4.6,0.6,8.4
19,68,11,30,seoul,9.4,5.8,13.4
19,68,12,1,seoul,10.2,8.1,13.6
19,68,12,2,seoul,10.3,8.1,12
19,68,12,3,seoul,7.4,3.8,11.6
19,68,12,4,seoul,7.5,1.6,13.4
19,68,12,5,seoul,10.3,7,14.6
19,68,12,6,seoul,9.7,5,15.8
19,68,12,7,seoul,11.9,10.3,15
19,68,12,8,seoul,12.3,10,16.6
19,68,12,9,seoul,12.9,10.1,17.7
19,68,12,10,seoul,10.3,9.2,12
19,68,12,11,seoul,10.2,8.4,14.5
19,68,12,12,seoul,7.6,4.6,11.4
19,68,12,13,seoul,5,2.5,7.2
19,68,12,14,seoul,-1.9,-7.2,6.8
19,68,12,15,seoul,-6.5,-8,-3.6
19,68,12,16,seoul,-5.8,-9.2,-1.9
19,68,12,17,seoul,-0.5,-5.8,5.4
19,68,12,18,seoul,2.5,0.4,6.2
19,68,12,19,seoul,4.2,1.9,9.4
19,68,12,20,seoul,2.7,0.5,7
19,68,12,21,seoul,-3.6,-5.4,0.5
19,68,12,22,seoul,-6.7,-8.2,-4.4
19,68,12,23,seoul,-4,-8.2,0.4
19,68,12,24,seoul,-0.4,-3.9,4.3
19,68,12,25,seoul,2.9,0,5.8
19,68,12,26,seoul,1.8,-3.1,5.3
19,68,12,27,seoul,-2.4,-5.4,1.5
19,68,12,28,seoul,-0.7,-3.8,4
19,68,12,29,seoul,-2.3,-4.6,0.5
19,68,12,30,seoul,-2.7,-6,2
19,68,12,31,seoul,-6.7,-11,-2.6
19,69,1,1,seoul,-10.4,-12.6,-6.8
19,69,1,2,seoul,-12.2,-14.4,-8
19,69,1,3,seoul,-11.2,-15.2,-5.2
19,69,1,4,seoul,-7.5,-12.2,-2.2
19,69,1,5,seoul,-6.1,-8.7,-2
19,69,1,6,seoul,-7.9,-11.4,-3.8
19,69,1,7,seoul,-8.5,-11.6,-4.6
19,69,1,8,seoul,-7,-10.6,-1.4
19,69,1,9,seoul,-4.6,-9.6,0.9
19,69,1,10,seoul,-0.2,-3.3,4.3
19,69,1,11,seoul,-4.4,-7,-0.8
19,69,1,12,seoul,-7.8,-11.1,-4
19,69,1,13,seoul,-6.8,-11.9,-1.2
19,69,1,14,seoul,-6.7,-9.8,-3.5
19,69,1,15,seoul,-8.1,-12.2,-3.4
19,69,1,16,seoul,-4.5,-10.1,1
19,69,1,17,seoul,-0.4,-2.6,1.6
19,69,1,18,seoul,3.1,1.1,6.5
19,69,1,19,seoul,4.6,1.4,10.7
19,69,1,20,seoul,2.6,-0.4,7.8
19,69,1,21,seoul,0.7,-2.5,5.6
19,69,1,22,seoul,1.2,-4,7.8
19,69,1,23,seoul,1,-5.3,4.9
19,69,1,24,seoul,-2.1,-6.8,2.4
19,69,1,25,seoul,2.2,0.4,3.2
19,69,1,26,seoul,2.3,0.3,4.1
19,69,1,27,seoul,-0.1,-0.4,0.6
19,69,1,28,seoul,-0.6,-2.8,0.6
19,69,1,29,seoul,-2.8,-4.4,-1.2
19,69,1,30,seoul,-3.4,-4.8,-1.4
19,69,1,31,seoul,-1.9,-4,1.1
19,69,2,1,seoul,-3.7,-9,-0.5
19,69,2,2,seoul,-9.2,-12.6,-5
19,69,2,3,seoul,-6.1,-12.3,-0.7
19,69,2,4,seoul,-6.9,-12.8,-3
19,69,2,5,seoul,-12.8,-15.9,-8.4
19,69,2,6,seoul,-9.4,-15.3,-3.4
19,69,2,7,seoul,-3.4,-6.8,-0.4
19,69,2,8,seoul,0.3,-2.6,4.2
19,69,2,9,seoul,0.5,-4.1,4.6
19,69,2,10,seoul,3.7,0.3,8.4
19,69,2,11,seoul,4.7,1.1,10.4
19,69,2,12,seoul,5.6,1.2,10.7
19,69,2,13,seoul,3.4,0.6,7.2
19,69,2,14,seoul,1,-1.2,4.6
19,69,2,15,seoul,-0.7,-2.4,0.9
19,69,2,16,seoul,0.7,-0.6,2.6
19,69,2,17,seoul,2.3,0,4.4
19,69,2,18,seoul,2.3,1,2.8
19,69,2,19,seoul,0.9,-2.4,4.6
19,69,2,20,seoul,-0.4,-1.6,0.7
19,69,2,21,seoul,-3.6,-7.9,-1.2
19,69,2,22,seoul,-7,-10,-3
19,69,2,23,seoul,-5.9,-9,-1.9
19,69,2,24,seoul,-8,-10.6,-5.1
19,69,2,25,seoul,-9.2,-12.2,-5.2
19,69,2,26,seoul,-5.8,-10.2,-0.8
19,69,2,27,seoul,-3.6,-6.9,0
19,69,2,28,seoul,-5.6,-7.5,-2.5
19,69,3,1,seoul,-4.6,-8.1,0.2
19,69,3,2,seoul,-1.6,-4.5,2.7
19,69,3,3,seoul,0.2,-2.9,3.2
19,69,3,4,seoul,-1.4,-4.8,1.6
19,69,3,5,seoul,-2.9,-6.7,0.8
19,69,3,6,seoul,-0.5,-4.4,5
19,69,3,7,seoul,1.6,-2.9,6.7
19,69,3,8,seoul,2.5,-0.6,6.6
19,69,3,9,seoul,2.6,-0.7,7.9
19,69,3,10,seoul,0.6,-3.3,5.6
19,69,3,11,seoul,2.2,-0.1,6.2
19,69,3,12,seoul,0.4,-1.4,2
19,69,3,13,seoul,-0.1,-2.6,4.2
19,69,3,14,seoul,1.3,-2.2,6
19,69,3,15,seoul,1.5,-1.6,5.1
19,69,3,16,seoul,1,-1,4.5
19,69,3,17,seoul,1.5,-2.4,6.2
19,69,3,18,seoul,2.6,-1.2,5.6
19,69,3,19,seoul,6.8,3.3,11.7
19,69,3,20,seoul,7,3.8,8
19,69,3,21,seoul,0.2,-1,3.8
19,69,3,22,seoul,2.2,-0.5,6.5
19,69,3,23,seoul,3,-1.9,10.1
19,69,3,24,seoul,6.6,-0.2,14.7
19,69,3,25,seoul,7.9,1.7,15.4
19,69,3,26,seoul,8.6,1.8,16.1
19,69,3,27,seoul,11.1,4.7,20.4
19,69,3,28,seoul,9.1,5,15.2
19,69,3,29,seoul,6.6,3.7,10.2
19,69,3,30,seoul,7.1,3.2,11.6
19,69,3,31,seoul,8.3,2.8,15
19,69,4,1,seoul,8.5,4.4,12.7
19,69,4,2,seoul,9,4.8,13.7
19,69,4,3,seoul,11.9,8,18
19,69,4,4,seoul,3.1,-0.2,9.4
19,69,4,5,seoul,4.4,0,9.2
19,69,4,6,seoul,5.6,2.8,10.2
19,69,4,7,seoul,7.9,0.2,14.2
19,69,4,8,seoul,5.9,3.8,8.8
19,69,4,9,seoul,6.5,2.9,11.2
19,69,4,10,seoul,7.8,3,13
19,69,4,11,seoul,11.3,4.6,19.4
19,69,4,12,seoul,14.7,6.2,21.6
19,69,4,13,seoul,16.5,13.3,19.7
19,69,4,14,seoul,14.8,10.4,17.6
19,69,4,15,seoul,11.6,9.4,16
19,69,4,16,seoul,8.7,4.6,10.2
19,69,4,17,seoul,7.2,1.8,13.2
19,69,4,18,seoul,8.2,3.7,14.2
19,69,4,19,seoul,12.4,5.3,21.2
19,69,4,20,seoul,13.7,11.8,17
19,69,4,21,seoul,11.9,7.5,17
19,69,4,22,seoul,15.2,6.3,23.3
19,69,4,23,seoul,18.3,13,22.2
19,69,4,24,seoul,10.7,7.4,20.6
19,69,4,25,seoul,9.8,7.2,13.4
19,69,4,26,seoul,13.2,7.3,19.8
19,69,4,27,seoul,13.2,9.2,20
19,69,4,28,seoul,14,8.8,22.2
19,69,4,29,seoul,12.8,9.9,16.8
19,69,4,30,seoul,10,7.2,13.6
19,69,5,1,seoul,13.6,9.4,21.6
19,69,5,2,seoul,16.7,8.7,24.6
19,69,5,3,seoul,18.8,12.1,26
19,69,5,4,seoul,18.2,15.6,20
19,69,5,5,seoul,14.6,11.5,17.6
19,69,5,6,seoul,12.7,8,17.7
19,69,5,7,seoul,13.4,6.2,19.4
19,69,5,8,seoul,16.2,10.1,21.9
19,69,5,9,seoul,19.3,12.6,26
19,69,5,10,seoul,19.2,17.2,23.7
19,69,5,11,seoul,17.8,14.8,22.8
19,69,5,12,seoul,18.8,15.4,23.6
19,69,5,13,seoul,19.5,14.5,25.3
19,69,5,14,seoul,20.5,14.6,26.4
19,69,5,15,seoul,18.4,15.1,21.2
19,69,5,16,seoul,15.8,12.2,19
19,69,5,17,seoul,15.4,11.5,22
19,69,5,18,seoul,13.6,10.1,19.6
19,69,5,19,seoul,13.2,9,18.3
19,69,5,20,seoul,14.9,9.1,22.2
19,69,5,21,seoul,16.6,10.9,22
19,69,5,22,seoul,16.9,13.2,21.2
19,69,5,23,seoul,18.7,12.3,24.6
19,69,5,24,seoul,18.3,15.1,22.4
19,69,5,25,seoul,17.3,13,22
19,69,5,26,seoul,16.1,11.9,21.1
19,69,5,27,seoul,13.5,11.2,17.8
19,69,5,28,seoul,14.4,9.6,19
19,69,5,29,seoul,13.8,12.5,17.2
19,69,5,30,seoul,15.5,12.6,20.7
19,69,5,31,seoul,17.8,12.3,24.8
19,69,6,1,seoul,21.9,15,27.5
19,69,6,2,seoul,17.6,14.7,22
19,69,6,3,seoul,17.6,13.2,22.6
19,69,6,4,seoul,18.4,12.6,25.1
19,69,6,5,seoul,15.8,14.3,17.1
19,69,6,6,seoul,16.4,13.8,21.2
19,69,6,7,seoul,17.1,12,22.8
19,69,6,8,seoul,18.4,11.9,25.1
19,69,6,9,seoul,18.5,14.1,24.9
19,69,6,10,seoul,19.4,14.8,24.3
19,69,6,11,seoul,17,14.9,20.8
19,69,6,12,seoul,18.7,15.8,22.7
19,69,6,13,seoul,19.5,15,25.4
19,69,6,14,seoul,21.6,16.4,27.7
19,69,6,15,seoul,20.5,16.4,25.2
19,69,6,16,seoul,19.4,15.6,25.1
19,69,6,17,seoul,20.1,16.3,26
19,69,6,18,seoul,19.3,15.4,24.5
19,69,6,19,seoul,18.7,13.9,25
19,69,6,20,seoul,20.6,15.5,27.5
19,69,6,21,seoul,20.3,16.2,26.3
19,69,6,22,seoul,18.7,15.8,23.4
19,69,6,23,seoul,21.1,16.3,27.9
19,69,6,24,seoul,23,19.5,27.9
19,69,6,25,seoul,25,19.4,32.3
19,69,6,26,seoul,22.3,19.4,26
19,69,6,27,seoul,21.3,15.8,27.1
19,69,6,28,seoul,21.4,15.2,27.9
19,69,6,29,seoul,24.7,18.6,31.2
19,69,6,30,seoul,25.2,19.2,31.4
19,69,7,1,seoul,24.2,21.3,28.4
19,69,7,2,seoul,22.7,17.9,29.2
19,69,7,3,seoul,24.8,17.3,31.5
19,69,7,4,seoul,26.5,22.5,32.3
19,69,7,5,seoul,23.2,21,25.2
19,69,7,6,seoul,24.9,19.2,31.4
19,69,7,7,seoul,22.9,19.1,26
19,69,7,8,seoul,17.6,16.3,19.1
19,69,7,9,seoul,23.2,16,29.4
19,69,7,10,seoul,21.3,18.2,25.6
19,69,7,11,seoul,19.9,18.3,24.7
19,69,7,12,seoul,21.9,17.2,27
19,69,7,13,seoul,22.2,18.6,27.4
19,69,7,14,seoul,24.2,20.4,28
19,69,7,15,seoul,23.3,22.2,24
19,69,7,16,seoul,22.7,22.2,23.4
19,69,7,17,seoul,26.6,23,30.1
19,69,7,18,seoul,23.9,21.3,25.9
19,69,7,19,seoul,24,22,25.4
19,69,7,20,seoul,24.3,22.7,27.8
19,69,7,21,seoul,24.8,22.4,28.5
19,69,7,22,seoul,24.6,21.9,28
19,69,7,23,seoul,26.1,23.8,30.7
19,69,7,24,seoul,26.3,24.8,29.3
19,69,7,25,seoul,25.5,24.7,28
19,69,7,26,seoul,24.8,24.3,27.5
19,69,7,27,seoul,26.5,24.4,30.2
19,69,7,28,seoul,26.5,25.1,29
19,69,7,29,seoul,26.1,24.7,28.4
19,69,7,30,seoul,24.6,21.2,27.7
19,69,7,31,seoul,24.4,20.5,30
19,69,8,1,seoul,23.3,20.3,26.1
19,69,8,2,seoul,21.5,19.2,24.7
19,69,8,3,seoul,22.6,21.3,24.8
19,69,8,4,seoul,24.3,21.6,29.6
19,69,8,5,seoul,25.3,21.3,30.2
19,69,8,6,seoul,24.7,23.4,26.7
19,69,8,7,seoul,25.2,23.8,29.2
19,69,8,8,seoul,26.4,23.8,29.3
19,69,8,9,seoul,26.9,25.1,30.7
19,69,8,10,seoul,26.1,23.2,29.7
19,69,8,11,seoul,27.7,25.1,30.7
19,69,8,12,seoul,26,24.2,28
19,69,8,13,seoul,25.6,23.9,27.4
19,69,8,14,seoul,26,23.4,30
19,69,8,15,seoul,25,21.4,30.5
19,69,8,16,seoul,26.5,21.3,32.2
19,69,8,17,seoul,27.8,24.2,32.9
19,69,8,18,seoul,26.9,22.6,31.3
19,69,8,19,seoul,23.8,20.2,27.8
19,69,8,20,seoul,25.6,20.8,30.6
19,69,8,21,seoul,26.3,20.4,31.6
19,69,8,22,seoul,26.1,23.3,29.3
19,69,8,23,seoul,24.6,22.1,28.2
19,69,8,24,seoul,23.9,20.5,28.2
19,69,8,25,seoul,22.4,19.2,28
19,69,8,26,seoul,22.6,19.5,28.2
19,69,8,27,seoul,22.8,18.5,27.4
19,69,8,28,seoul,23.3,18.9,28.2
19,69,8,29,seoul,25.3,19.6,30.6
19,69,8,30,seoul,23.1,19.6,28.2
19,69,8,31,seoul,22.7,20.9,25.9
19,69,9,1,seoul,23.7,21.3,27.2
19,69,9,2,seoul,25.2,21.2,30
19,69,9,3,seoul,24.4,21.6,26.8
19,69,9,4,seoul,22.5,20.2,26.1
19,69,9,5,seoul,19.8,18.3,20.8
19,69,9,6,seoul,20.9,19.1,23.6
19,69,9,7,seoul,22.4,17.8,29.2
19,69,9,8,seoul,20,14.5,25.6
19,69,9,9,seoul,20.1,15.7,24.7
19,69,9,10,seoul,21.3,15.3,27.5
19,69,9,11,seoul,22.4,16.2,28.6
19,69,9,12,seoul,23,18.4,28.2
19,69,9,13,seoul,22.8,18.1,27.7
19,69,9,14,seoul,21.4,18.4,26.7
19,69,9,15,seoul,19.9,18.3,21.8
19,69,9,16,seoul,21,19.2,26.2
19,69,9,17,seoul,21.9,16.3,28.1
19,69,9,18,seoul,22.6,19.7,27.5
19,69,9,19,seoul,21.1,18.9,23.8
19,69,9,20,seoul,21.3,16.5,26.9
19,69,9,21,seoul,18.5,16.6,21.2
19,69,9,22,seoul,19.8,16,24.6
19,69,9,23,seoul,19.4,17.5,22.3
19,69,9,24,seoul,19.3,17,24.5
19,69,9,25,seoul,21.3,17.5,26.7
19,69,9,26,seoul,20.4,15.4,26.6
19,69,9,27,seoul,17.4,13.3,22.9
19,69,9,28,seoul,17.7,12.9,23.4
19,69,9,29,seoul,17.3,13.9,20.1
19,69,9,30,seoul,14.2,13,15.4
19,69,10,1,seoul,15.5,9.9,20.5
19,69,10,2,seoul,12.2,7.3,17.5
19,69,10,3,seoul,12.6,6.1,19
19,69,10,4,seoul,12.8,7.6,19.2
19,69,10,5,seoul,13.7,8,19.8
19,69,10,6,seoul,14.2,9.3,19.5
19,69,10,7,seoul,16.5,11.7,22.6
19,69,10,8,seoul,13.9,9.3,19.2
19,69,10,9,seoul,7.3,5.1,10.5
19,69,10,10,seoul,8.3,3.2,14.2
19,69,10,11,seoul,11,4.1,17.7
19,69,10,12,seoul,12.2,5.7,19.5
19,69,10,13,seoul,12.8,6.8,19.4
19,69,10,14,seoul,13.8,8.9,20.4
19,69,10,15,seoul,17.1,11.7,23.5
19,69,10,16,seoul,17,11.2,21.1
19,69,10,17,seoul,12.8,7.5,18.3
19,69,10,18,seoul,13.2,6.3,20.8
19,69,10,19,seoul,15.9,8.2,24.4
19,69,10,20,seoul,17.9,12.2,23.6
19,69,10,21,seoul,19,14.1,24.4
19,69,10,22,seoul,17.8,12.8,23.8
19,69,10,23,seoul,16.6,12.9,21.4
19,69,10,24,seoul,15.7,13,19
19,69,10,25,seoul,14.7,10,20
19,69,10,26,seoul,13,9,16.4
19,69,10,27,seoul,11.2,6.1,16.8
19,69,10,28,seoul,11.3,4.8,17.9
19,69,10,29,seoul,13.6,7.7,20.3
19,69,10,30,seoul,13.8,9.5,19.7
19,69,10,31,seoul,12.6,8.8,15.4
19,69,11,1,seoul,7.9,4.1,12.4
19,69,11,2,seoul,6.1,3.2,10.6
19,69,11,3,seoul,3.8,0.4,8.2
19,69,11,4,seoul,2.1,-1.5,7.4
19,69,11,5,seoul,2.8,-1.8,8.2
19,69,11,6,seoul,6,-0.7,13.4
19,69,11,7,seoul,9.7,6.6,15.2
19,69,11,8,seoul,10.7,6.1,16.3
19,69,11,9,seoul,10.7,5.7,16.9
19,69,11,10,seoul,4.3,0.8,6.4
19,69,11,11,seoul,5.8,-0.8,12.8
19,69,11,12,seoul,10.9,8.2,14.8
19,69,11,13,seoul,12.1,8.6,17.8
19,69,11,14,seoul,12,9.7,14.1
